City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Pemangkat,ID,2020-11-08 18:10:17,1.17,108.97,79.7,82,100,3.96
282,Grindavik,IS,2020-11-08 18:10:18,63.84,-22.43,39.2,93,75,19.46
283,Bom Sucesso,BR,2020-11-08 18:10:18,-21.03,-44.76,84.83,44,9,4.7
284,Maues,BR,2020-11-08 18:10:19,-3.38,-57.72,95.07,46,83,4.07
285,Faanui,PF,2020-11-08 18:10:19,-16.48,-151.75,78.37,76,0,13.11
286,Ciudad Bolivar,VE,2020-11-08 18:10:19,8.12,-63.55,91.99,53,61,2.04
287,Flagstaff,US,2020-11-08 18:10:16,35.2,-111.65,34.0,74,90,20.8
288,Tura,IN,2020-11-08 18:10:19,25.52,90.22,66.22,73,0,4.12
289,Bulungu,CD,2020-11-08 18:07:06,-4.55,18.6,73.94,95,70,2.28
290,Casino,AU,2020-11-08 18:10:20,-28.87,153.05,60.8,72,26,6.93
291,Yarim,YE,2020-11-08 18:10:20,14.3,44.38,55.13,57,41,3.6
292,Uch,FR,2020-11-08 18:10:21,45.32,-0.93,60.8,77,0,5.82
293,Kondinskoye,RU,2020-11-08 18:10:21,59.65,67.41,29.8,98,89,7.72
294,Mahebourg,MU,2020-11-08 18:10:21,-20.41,57.7,73.4,94,75,6.93
295,Pachino,IT,2020-11-08 18:10:21,36.72,15.09,63.0,77,5,0.89
296,Barao De Melgaco,BR,2020-11-08 18:10:22,-16.19,-55.97,100.4,22,20,13.87
297,Kutahya,TR,2020-11-08 18:10:22,39.42,29.98,44.6,81,0,3.36
298,Ilhabela,BR,2020-11-08 18:10:20,-23.78,-45.36,75.69,70,7,5.61
299,Keetmanshoop,NA,2020-11-08 18:10:22,-26.58,18.13,80.6,28,0,19.46
300,Prince Rupert,CA,2020-11-08 18:09:04,54.32,-130.32,39.2,65,1,8.05
301,Wenling,CN,2020-11-08 18:10:23,28.37,121.36,52.0,80,0,11.83
302,Sorland,NO,2020-11-08 18:10:23,67.67,12.69,44.6,87,75,29.97
303,Naze,JP,2020-11-08 18:10:23,28.37,129.48,69.8,64,92,17.22
304,Palafrugell,ES,2020-11-08 18:10:24,41.92,3.16,62.01,56,92,8.79
305,Nantucket,US,2020-11-08 18:10:24,41.28,-70.1,68.0,49,1,4.7
306,Kodiak,US,2020-11-08 18:10:24,57.79,-152.41,46.4,75,75,5.82
307,Lennestadt,DE,2020-11-08 18:10:24,51.12,8.07,50.0,90,94,2.75
308,Raga,SS,2020-11-08 18:10:25,8.46,25.68,79.12,33,0,2.51
309,Yulara,AU,2020-11-08 18:10:25,-25.24,130.99,78.8,16,52,6.93
310,Necochea,AR,2020-11-08 18:10:25,-38.55,-58.74,72.03,56,3,13.13
311,Hasaki,JP,2020-11-08 18:10:25,35.73,140.83,55.4,76,40,11.41
312,Myitkyina,MM,2020-11-08 18:10:26,25.38,97.4,64.87,69,0,1.99
313,Rjukan,NO,2020-11-08 18:10:26,59.88,8.59,34.0,66,22,4.07
314,Paka,MY,2020-11-08 18:10:26,4.64,103.44,77.0,94,99,2.24
315,Alofi,NU,2020-11-08 18:10:26,-19.06,-169.92,66.2,100,8,4.7
316,Taguatinga,BR,2020-11-08 18:10:26,-12.39,-46.57,93.15,37,18,8.05
317,Shunyi,CN,2020-11-08 18:10:27,40.12,116.65,44.01,59,0,2.24
318,High Level,CA,2020-11-08 18:10:00,58.52,-117.14,6.8,100,5,2.24
319,Anklam,DE,2020-11-08 18:10:27,53.86,13.69,46.0,91,0,1.01
320,Tommot,RU,2020-11-08 18:10:27,58.96,126.29,-0.47,90,100,5.17
321,Hovd,MN,2020-11-08 18:10:28,48.01,91.64,28.67,88,0,0.69
322,Silver City,US,2020-11-08 18:10:28,32.77,-108.28,55.4,58,90,17.22
323,Luderitz,NA,2020-11-08 18:10:28,-26.65,15.16,62.8,77,0,23.2
324,Saint-Francois,FR,2020-11-08 18:10:28,46.42,3.91,59.0,77,90,2.24
325,Damghan,IR,2020-11-08 18:05:51,36.17,54.35,50.52,51,72,10.58
326,Barcelona,ES,2020-11-08 18:10:08,41.39,2.16,64.0,77,0,4.7
327,Santa Marta,CO,2020-11-08 18:10:29,11.24,-74.2,87.01,70,30,5.97
328,Montepuez,MZ,2020-11-08 18:10:30,-13.13,39.0,77.81,67,43,10.98
329,Kyren,RU,2020-11-08 18:10:30,51.68,102.14,33.1,84,0,3.38
330,Pampa,US,2020-11-08 18:05:32,35.54,-100.96,69.8,60,1,28.86
331,Anyksciai,LT,2020-11-08 18:10:30,55.53,25.1,42.91,87,17,7.09
332,Shitanjing,CN,2020-11-08 18:10:30,39.23,106.34,39.85,62,0,3.67
333,Sokoto,NG,2020-11-08 18:10:31,13.06,5.24,80.91,16,28,7.81
334,Zhenhai,CN,2020-11-08 18:10:31,24.26,118.09,69.8,52,0,15.66
335,Tigil,RU,2020-11-08 18:07:16,57.8,158.67,23.18,86,0,1.63
336,Puerto Penasco,MX,2020-11-08 18:10:31,31.32,-113.53,69.01,38,3,1.01
337,Bilma,NE,2020-11-08 18:10:32,18.69,12.92,70.2,32,0,3.15
338,Kachug,RU,2020-11-08 18:10:32,53.96,105.88,27.77,95,24,2.24
339,Lazaro Cardenas,MX,2020-11-08 18:10:32,17.96,-102.2,85.23,62,86,4.9
340,Krasnyy Yar,RU,2020-11-08 18:10:32,46.53,48.35,46.4,70,0,15.66
341,Teya,RU,2020-11-08 18:10:32,60.38,92.63,36.86,83,100,12.53
342,Salaberry-De-Valleyfield,CA,2020-11-08 18:08:04,45.25,-74.13,68.0,45,34,6.93
343,Papayal,PE,2020-11-08 18:10:33,-4.08,-80.74,84.42,41,78,11.23
344,Launceston,AU,2020-11-08 18:10:33,-41.45,147.17,43.0,81,0,1.36
345,Borgarnes,IS,2020-11-08 18:10:33,64.54,-21.92,39.2,69,20,9.17
346,Lawrence,US,2020-11-08 18:09:10,38.97,-95.24,72.0,68,75,16.11
347,Mangai,CD,2020-11-08 18:10:34,-4.05,19.53,73.83,91,75,2.08
348,Tacna,PE,2020-11-08 18:10:34,-18.01,-70.25,71.6,56,0,6.93
349,Powell River,CA,2020-11-08 18:10:34,49.85,-124.54,43.0,69,20,8.25
350,Kununurra,AU,2020-11-08 18:10:35,-15.77,128.73,80.6,65,99,5.82
351,Ust-Nera,RU,2020-11-08 18:10:35,64.57,143.2,-13.88,80,22,3.71
352,Scottsbluff,US,2020-11-08 18:10:35,41.87,-103.67,53.01,57,90,11.41
353,Abu Samrah,SY,2020-11-08 18:10:35,35.3,37.18,63.34,53,39,9.13
354,Petropavlovsk-Kamchatskiy,RU,2020-11-08 18:10:36,53.05,158.65,15.8,78,2,6.71
355,Stokmarknes,NO,2020-11-08 18:10:36,68.56,14.91,42.8,87,75,21.92
356,Yukhnov,RU,2020-11-08 18:10:36,54.74,35.23,46.92,81,94,8.81
357,Nisia Floresta,BR,2020-11-08 18:10:36,-6.09,-35.21,84.2,70,40,21.92
358,Mega,ET,2020-11-08 18:10:37,4.05,38.3,62.46,96,30,6.64
359,Doka,SD,2020-11-08 18:10:09,13.52,35.77,81.97,24,0,5.75
360,Loiza,PR,2020-11-08 18:10:37,18.43,-65.88,87.8,62,40,10.29
361,Aliwal North,ZA,2020-11-08 18:06:44,-30.69,26.71,75.78,26,16,8.34
362,Chokurdakh,RU,2020-11-08 18:10:38,70.63,147.92,-9.6,92,100,2.19
363,Dariba,IN,2020-11-08 18:10:38,24.95,74.13,66.4,32,0,1.68
364,Zhicheng,CN,2020-11-08 18:10:38,30.3,111.5,55.0,60,0,3.22
365,Asyut,EG,2020-11-08 18:10:38,27.18,31.18,71.6,46,0,4.7
366,Balikpapan,ID,2020-11-08 18:10:39,-1.27,116.83,79.21,80,66,7.52
367,Swan Hill,AU,2020-11-08 18:06:46,-35.34,143.55,59.7,68,0,8.72
368,Taltal,CL,2020-11-08 18:10:40,-25.4,-70.48,65.17,58,28,6.38
369,Tocopilla,CL,2020-11-08 18:10:40,-22.09,-70.2,70.63,46,15,9.71
370,Bonthe,SL,2020-11-08 18:10:40,7.53,-12.51,81.45,80,44,4.45
371,Atambua,ID,2020-11-08 18:10:40,-9.11,124.89,74.95,78,100,3.33
372,Oktyabrskoye,RU,2020-11-08 18:10:41,43.06,44.74,33.8,86,0,2.24
373,Isangel,VU,2020-11-08 18:10:41,-19.55,169.27,75.34,84,62,15.77
374,Wagar,SD,2020-11-08 18:10:41,16.15,36.2,84.74,20,0,9.22
375,Buchanan,LR,2020-11-08 18:10:41,5.88,-10.05,86.0,74,40,9.17
376,Teguise,ES,2020-11-08 18:10:42,29.06,-13.56,71.6,68,20,9.17
377,Jumla,NP,2020-11-08 18:10:42,29.27,82.18,43.02,60,0,3.06
378,Aksu,CN,2020-11-08 18:10:43,41.12,80.26,39.27,60,10,1.48
379,Champerico,GT,2020-11-08 18:10:43,14.3,-91.92,82.4,78,75,9.17
380,Talaya,RU,2020-11-08 18:10:43,61.38,152.75,-6.03,89,98,3.53
381,Sao Filipe,CV,2020-11-08 18:10:43,14.9,-24.5,81.1,70,88,10.2
382,Nelson Bay,AU,2020-11-08 18:10:43,-32.72,152.15,55.0,93,75,4.7
383,Belawan,ID,2020-11-08 18:10:44,3.78,98.68,77.0,94,40,9.17
384,Zhigansk,RU,2020-11-08 18:10:44,66.77,123.37,-16.35,89,13,3.22
385,Kieta,PG,2020-11-08 18:10:44,-6.22,155.63,79.29,79,84,1.52
386,Mweka,CD,2020-11-08 18:10:44,-4.85,21.57,74.98,84,79,0.76
387,Prado,BR,2020-11-08 18:10:45,-17.34,-39.22,79.84,73,100,10.47
388,Varna,BG,2020-11-08 18:10:45,43.22,27.92,53.6,76,90,1.28
389,Minamata,JP,2020-11-08 18:10:45,32.22,130.4,56.41,65,1,8.61
390,Ternate,ID,2020-11-08 18:10:45,0.8,127.4,80.31,76,87,6.8
391,Faya,SA,2020-11-08 18:10:45,18.39,42.45,66.2,82,0,4.7
392,Tiksi,RU,2020-11-08 18:10:46,71.69,128.87,-7.08,92,49,2.62
393,Port Macquarie,AU,2020-11-08 18:10:46,-31.43,152.92,59.0,83,90,4.52
394,Katobu,ID,2020-11-08 18:10:47,-4.94,122.53,75.2,86,100,2.19
395,Puquio,PE,2020-11-08 18:10:47,-14.7,-74.13,66.27,28,33,6.33
396,Vestmanna,FO,2020-11-08 18:10:47,62.16,-7.17,42.8,87,100,5.82
397,Kungurtug,RU,2020-11-08 18:10:47,50.6,97.52,25.03,91,0,2.8
398,Wisconsin Rapids,US,2020-11-08 18:10:47,44.38,-89.82,70.0,63,75,12.75
399,Gualeguaychu,AR,2020-11-08 18:10:48,-33.01,-58.52,81.0,39,62,17.0
400,San Cristobal,VE,2020-11-08 18:10:48,7.77,-72.22,82.4,65,40,4.7
401,Tortoli,IT,2020-11-08 18:10:48,39.93,9.66,66.2,100,75,9.17
402,Nome,US,2020-11-08 18:10:49,64.5,-165.41,26.6,79,1,7.36
403,Gimli,CA,2020-11-08 18:10:49,50.63,-96.99,44.6,93,100,17.22
404,Ajuchitlan,MX,2020-11-08 18:10:49,20.72,-100.02,69.8,49,20,9.17
405,Passo De Camaragibe,BR,2020-11-08 18:10:50,-9.24,-35.49,82.4,61,20,13.87
406,The Pas,CA,2020-11-08 18:10:50,53.83,-101.25,19.4,85,90,12.75
407,Wattegama,LK,2020-11-08 18:10:50,6.8,81.48,76.12,86,61,3.51
408,Zorgo,BF,2020-11-08 18:10:50,12.25,-0.62,84.87,16,59,6.4
409,Kaseda,JP,2020-11-08 18:10:51,31.42,130.32,50.0,66,20,3.36
410,Aborlan,PH,2020-11-08 18:10:51,9.44,118.55,78.6,85,86,3.09
411,Los Llanos De Aridane,ES,2020-11-08 18:10:51,28.66,-17.92,71.6,64,75,9.17
412,Metu,ET,2020-11-08 18:10:52,8.3,35.58,60.39,95,100,0.94
413,Marquette,US,2020-11-08 18:10:52,46.53,-87.63,66.99,72,1,16.11
414,Lander,US,2020-11-08 18:07:34,42.83,-108.73,42.8,30,40,13.87
415,Pangai,TO,2020-11-08 18:10:52,-19.8,-174.35,73.4,88,20,5.82
416,Byron Bay,AU,2020-11-08 18:10:53,-28.65,153.62,66.2,55,90,8.05
417,Maswa,TZ,2020-11-08 18:10:53,-2.68,33.98,75.47,62,56,7.16
418,Beyneu,KZ,2020-11-08 18:10:53,45.32,55.2,39.67,76,11,13.02
419,Chumikan,RU,2020-11-08 18:08:05,54.72,135.31,5.22,85,48,12.01
420,Muskegon,US,2020-11-08 18:08:06,43.3,-86.13,66.2,68,90,11.41
421,Ginda,IN,2020-11-08 18:10:54,30.69,78.49,49.06,48,0,4.09
422,Kargasok,RU,2020-11-08 18:10:54,59.06,80.86,40.42,83,100,15.86
423,Fairbanks,US,2020-11-08 18:07:37,64.84,-147.72,32.0,94,90,8.05
424,Novoorsk,RU,2020-11-08 18:10:54,51.38,58.98,35.6,94,75,29.08
425,Narsipatnam,IN,2020-11-08 18:10:55,17.67,82.62,71.6,83,0,2.24
426,Ixtapa,MX,2020-11-08 18:10:55,20.7,-105.2,84.2,58,5,2.04
427,Lata,PT,2020-11-08 18:10:55,40.16,-8.33,62.01,86,56,3.8
428,Port Moresby,PG,2020-11-08 18:10:55,-9.44,147.18,75.2,100,40,3.36
429,Laguna,US,2020-11-08 18:07:16,38.42,-121.42,55.0,47,1,8.05
430,Kutum,SD,2020-11-08 18:10:56,14.2,24.67,72.75,24,0,11.32
431,Fort Nelson,CA,2020-11-08 18:10:56,58.81,-122.7,6.8,84,20,4.7
432,Sergeyevka,KZ,2020-11-08 18:10:56,53.88,67.42,36.0,82,76,19.44
433,Rio Gallegos,AR,2020-11-08 18:10:57,-51.62,-69.22,68.0,37,75,16.11
434,Riyadh,SA,2020-11-08 18:09:51,24.69,46.72,78.8,34,0,4.7
435,Rorvik,NO,2020-11-08 18:06:35,64.86,11.24,42.8,87,75,11.41
436,Hammerfest,NO,2020-11-08 18:10:57,70.66,23.68,33.8,84,75,10.29
437,Fountain Hills,US,2020-11-08 18:08:58,33.61,-111.72,63.0,38,1,9.91
438,Tuatapere,NZ,2020-11-08 18:10:58,-46.13,167.68,48.99,92,95,1.01
439,Mtimbira,TZ,2020-11-08 18:10:58,-8.78,36.35,79.34,67,74,4.97
440,Kualakapuas,ID,2020-11-08 18:10:58,-3.01,114.39,77.0,100,40,1.12
441,Honiara,SB,2020-11-08 18:10:58,-9.43,159.95,73.4,100,20,3.36
442,Mayumba,GA,2020-11-08 18:10:59,-3.43,10.66,77.38,87,100,9.48
443,Uige,AO,2020-11-08 18:10:59,-7.61,15.06,70.32,94,99,1.9
444,North Bend,US,2020-11-08 18:10:59,43.41,-124.22,44.6,75,75,4.7
445,Mustasaari,FI,2020-11-08 18:11:00,63.11,21.68,39.99,73,0,2.24
446,Vostok,RU,2020-11-08 18:11:00,46.49,135.88,18.05,98,100,5.21
447,Chara,RU,2020-11-08 18:11:00,56.91,118.26,-7.1,78,9,0.65
448,Pangody,RU,2020-11-08 18:11:00,65.85,74.49,20.64,99,72,2.57
449,Coquimbo,CL,2020-11-08 18:08:10,-29.95,-71.34,62.6,72,75,10.29
450,Gashua,NG,2020-11-08 18:11:01,12.87,11.05,81.21,17,99,8.41
451,Mier,MX,2020-11-08 18:11:01,26.43,-99.15,84.2,51,40,6.93
452,Zhongshan,CN,2020-11-08 18:11:02,21.32,110.58,71.26,71,1,7.63
453,Heidelberg,ZA,2020-11-08 18:11:02,-26.5,28.36,75.2,64,75,4.7
454,Salto,UY,2020-11-08 18:06:17,-31.38,-57.97,84.2,39,0,11.41
455,Edd,ER,2020-11-08 18:11:02,13.93,41.69,84.29,53,5,18.05
456,Lavrentiya,RU,2020-11-08 18:11:03,65.58,-171.0,25.25,94,45,5.37
457,Acarau,BR,2020-11-08 18:11:03,-2.89,-40.12,87.96,56,7,22.15
458,Hervey Bay,AU,2020-11-08 18:11:03,-25.3,152.85,66.99,64,61,3.0
459,Kiunga,PG,2020-11-08 18:11:03,-6.12,141.29,73.81,98,100,1.23
460,Gazojak,TM,2020-11-08 18:11:04,41.19,61.4,48.27,55,48,9.33
461,Quelimane,MZ,2020-11-08 18:10:31,-17.88,36.89,80.6,83,0,17.22
462,Gongzhuling,CN,2020-11-08 18:11:04,43.5,124.82,24.04,76,7,10.2
463,Nemuro,JP,2020-11-08 18:11:04,43.32,145.57,41.9,86,86,16.15
464,Umm Lajj,SA,2020-11-08 18:11:04,25.02,37.27,75.78,62,38,10.18
465,Montceau-Les-Mines,FR,2020-11-08 18:06:21,46.67,4.37,59.0,77,90,2.24
466,Athens,GR,2020-11-08 18:07:44,37.98,23.72,62.6,59,40,11.41
467,Wadi Maliz,TN,2020-11-08 18:11:05,36.47,8.55,75.2,31,0,1.01
468,Cayenne,GF,2020-11-08 18:11:05,4.93,-52.33,86.0,70,75,17.22
469,Poum,NC,2020-11-08 18:11:05,-20.23,164.02,75.0,74,81,20.38
470,Presidencia Roque Saenz Pena,AR,2020-11-08 18:11:06,-26.79,-60.44,88.93,36,82,7.07
471,Arcachon,FR,2020-11-08 18:11:06,44.59,-1.05,60.8,77,0,8.05
472,Changping,CN,2020-11-08 18:11:06,40.22,116.22,50.0,59,0,2.24
473,Leningradskiy,RU,2020-11-08 18:11:06,69.38,178.42,18.1,96,100,5.35
474,Pangani,TZ,2020-11-08 18:11:07,-5.43,38.97,79.16,81,90,9.53
475,Moroni,KM,2020-11-08 18:11:07,-11.7,43.26,78.93,77,89,0.63
476,Adre,TD,2020-11-08 18:11:07,13.47,22.2,78.75,24,38,6.51
477,Aquiraz,BR,2020-11-08 18:11:08,-3.9,-38.39,86.0,66,0,18.34
478,Boyabat,TR,2020-11-08 18:11:08,41.47,34.77,48.29,73,0,1.25
479,Meulaboh,ID,2020-11-08 18:11:08,4.14,96.13,76.55,87,100,3.36
480,Nioro,GM,2020-11-08 18:11:08,13.35,-15.75,93.47,27,0,4.14
481,Kumo,NG,2020-11-08 18:11:09,10.04,11.21,86.0,28,64,5.12
482,Vagur,FO,2020-11-08 18:11:09,61.47,-6.81,47.32,90,100,23.06
483,Douglas,US,2020-11-08 18:11:09,41.3,-96.17,72.0,56,40,19.46
484,Hokitika,NZ,2020-11-08 18:11:09,-42.72,170.97,43.63,74,21,6.55
485,Pontianak,ID,2020-11-08 18:11:10,-0.03,109.33,77.59,90,100,3.2
486,Loralai,PK,2020-11-08 18:07:24,30.37,68.6,53.49,36,0,4.32
487,Saint-Joseph,RE,2020-11-08 18:11:10,-21.37,55.62,75.2,78,0,14.99
488,Casper,US,2020-11-08 18:10:19,42.87,-106.31,45.0,56,90,33.33
489,Udachnyy,RU,2020-11-08 18:11:11,66.42,112.4,-4.0,83,75,8.95
490,Itapaci,BR,2020-11-08 18:11:11,-14.95,-49.55,83.26,66,94,3.4
491,Taraz,KZ,2020-11-08 18:11:11,42.9,71.37,42.8,75,90,8.95
492,Cerrito,CO,2020-11-08 18:07:07,6.84,-72.69,77.0,73,75,4.7
493,Namuac,PH,2020-11-08 18:11:12,18.61,121.17,79.09,85,100,15.84
494,Nantai,CN,2020-11-08 18:11:12,40.92,122.8,30.61,67,0,2.98
495,Turayf,SA,2020-11-08 18:11:12,31.67,38.66,64.4,55,40,16.11
496,Socorro,US,2020-11-08 18:11:12,31.65,-106.3,68.0,48,40,11.41
497,Chernyshevskiy,RU,2020-11-08 18:11:12,63.01,112.47,3.85,94,100,5.75
498,Washougal,US,2020-11-08 18:11:13,45.58,-122.35,41.0,93,1,2.21
499,Garowe,SO,2020-11-08 18:11:13,8.41,48.48,79.77,58,68,17.72
500,Arman,RU,2020-11-08 18:11:13,59.7,150.17,6.42,86,85,16.11
501,Kulhudhuffushi,MV,2020-11-08 18:11:13,6.62,73.07,83.71,74,47,6.31
502,Barinas,VE,2020-11-08 18:09:28,8.62,-70.21,87.96,59,99,5.28
503,Chama,CH,2020-11-08 18:11:14,47.18,8.46,46.99,100,99,1.86
504,Tokur,RU,2020-11-08 18:11:14,53.13,132.9,-0.54,93,23,3.09
505,Susuman,RU,2020-11-08 18:11:14,62.78,148.17,-4.79,88,100,3.13
506,Nizhyn,UA,2020-11-08 18:11:14,51.05,31.89,47.59,82,99,10.4
507,Atar,MR,2020-11-08 18:11:14,20.52,-13.05,95.2,11,34,11.77
508,Pochutla,MX,2020-11-08 18:11:15,15.74,-96.47,90.0,58,40,5.97
509,Highland Springs,US,2020-11-08 18:07:27,37.55,-77.33,78.01,64,20,3.36
510,Manggar,ID,2020-11-08 18:07:10,-2.88,108.27,79.03,81,100,1.45
511,Presidente Epitacio,BR,2020-11-08 18:11:15,-21.76,-52.12,103.19,15,0,5.44
512,Mirnyy,RU,2020-11-08 18:11:15,62.54,113.96,-0.4,84,75,2.24
513,Antofagasta,CL,2020-11-08 18:11:16,-23.65,-70.4,66.2,59,20,13.87
514,Iwanai,JP,2020-11-08 18:11:16,42.97,140.51,38.44,90,95,16.62
515,Bac Lieu,VN,2020-11-08 18:11:16,9.29,105.72,78.1,87,97,4.76
516,Stanghelle,NO,2020-11-08 18:11:16,60.55,5.74,43.0,94,60,2.21
517,Gidole,ET,2020-11-08 18:11:17,5.65,37.37,60.26,98,99,2.75
518,Rawson,AR,2020-11-08 18:11:04,-43.3,-65.1,80.71,26,90,12.17
519,Rocha,UY,2020-11-08 18:11:17,-34.48,-54.33,70.88,58,9,12.44
520,Madimba,TZ,2020-11-08 18:11:17,-10.4,40.33,78.8,83,20,6.93
521,Gap,FR,2020-11-08 18:11:17,44.67,6.0,52.0,75,37,3.38
522,Skibbereen,IE,2020-11-08 18:11:17,51.55,-9.27,53.6,100,75,17.22
523,Varkkallai,IN,2020-11-08 18:11:18,8.73,76.71,82.4,94,40,4.7
524,Balsas,BR,2020-11-08 18:11:18,-7.53,-46.04,95.47,35,24,10.94
525,Zhob,PK,2020-11-08 18:11:18,31.34,69.45,53.31,34,0,2.33
526,Clarence Town,AU,2020-11-08 18:11:18,-32.58,151.78,55.0,93,75,4.7
527,Belmonte,BR,2020-11-08 18:11:19,-15.86,-38.88,82.4,65,20,16.11
528,Kayes,ML,2020-11-08 18:11:19,14.0,-11.0,92.39,11,0,7.16
529,Zhezkazgan,KZ,2020-11-08 18:11:19,47.8,67.71,34.77,83,45,13.98
530,Uruzgan,AF,2020-11-08 18:11:19,32.83,66.0,41.4,65,85,1.12
531,Alice Springs,AU,2020-11-08 18:11:20,-23.7,133.88,69.8,22,0,2.24
532,Mount Hagen,PG,2020-11-08 18:11:20,-5.86,144.23,55.8,85,100,1.23
533,Arica,CL,2020-11-08 18:11:20,-18.48,-70.3,70.0,56,0,12.75
534,Blanquefort,FR,2020-11-08 18:11:21,44.91,-0.64,60.8,77,0,5.82
535,Kindersley,CA,2020-11-08 18:11:21,51.47,-109.17,17.6,92,90,31.09
536,Starozhilovo,RU,2020-11-08 18:11:21,54.23,39.92,46.99,89,99,1.99
537,Broome,US,2020-11-08 18:11:21,42.25,-75.83,69.01,45,0,1.01
538,Anjozorobe,MG,2020-11-08 18:09:08,-18.4,47.87,66.2,82,40,11.41
539,Oussouye,SN,2020-11-08 18:11:22,12.48,-16.55,96.8,59,0,4.7
540,Okhotsk,RU,2020-11-08 18:11:22,59.38,143.3,5.58,88,0,20.67
541,La Asuncion,VE,2020-11-08 18:11:23,11.03,-63.86,84.45,73,46,12.24
542,Mulchen,CL,2020-11-08 18:11:23,-37.72,-72.23,71.6,37,0,5.82
543,Rapid Valley,US,2020-11-08 18:11:23,44.06,-103.15,51.01,70,90,11.41
544,Oriximina,BR,2020-11-08 18:11:23,-1.77,-55.87,93.79,47,32,7.23
545,Taoudenni,ML,2020-11-08 18:11:23,22.68,-3.98,85.57,13,100,5.39
546,Buta,CD,2020-11-08 18:11:24,2.79,24.73,73.85,91,74,5.93
547,Port-Gentil,GA,2020-11-08 18:11:24,-0.72,8.78,78.8,88,75,9.17
548,Constantine,DZ,2020-11-08 18:11:24,36.37,6.61,66.2,34,20,2.24
549,Ulfborg,DK,2020-11-08 18:11:24,56.27,8.32,46.0,93,20,3.36
550,Muroto,JP,2020-11-08 18:11:24,33.28,134.15,60.39,59,0,13.27
551,Coihaique,CL,2020-11-08 18:11:25,-45.58,-72.07,73.4,35,0,5.82
552,Daru,PG,2020-11-08 18:11:25,-9.08,143.21,80.65,85,72,13.98
553,Ulaanbaatar,MN,2020-11-08 18:09:12,47.91,106.88,10.4,85,0,2.24
554,Dois Corregos,BR,2020-11-08 18:11:25,-22.37,-48.38,98.01,22,20,3.36
555,Oranjemund,NA,2020-11-08 18:11:25,-28.55,16.43,61.72,80,7,17.4
556,Umm Kaddadah,SD,2020-11-08 18:11:26,13.6,26.69,80.67,20,0,8.05
557,Yabelo,ET,2020-11-08 18:11:26,4.88,38.08,61.83,94,88,9.57
558,Severo-Yeniseyskiy,RU,2020-11-08 18:11:26,60.37,93.04,34.0,91,100,13.56
559,Eureka,US,2020-11-08 18:07:36,40.8,-124.16,48.99,56,42,5.01
560,Svetlogorsk,BY,2020-11-08 18:11:27,52.63,29.73,46.0,77,100,6.02
561,Moose Factory,CA,2020-11-08 18:11:27,51.26,-80.61,33.8,96,90,3.36
562,Festus,US,2020-11-08 18:11:27,38.22,-90.4,73.0,83,41,12.48
563,Dunedin,NZ,2020-11-08 18:11:27,-45.87,170.5,51.01,71,30,7.0
564,Mitu,CO,2020-11-08 18:11:27,1.2,-70.17,91.87,51,86,1.21
565,Cobija,BO,2020-11-08 18:11:28,-11.03,-68.77,97.88,32,31,2.21
566,Hobyo,SO,2020-11-08 18:11:28,5.35,48.53,81.12,80,6,14.81
